,x,y,Batch,subtype
GSM1941894,11.185308,2.5465083,GSE75067,Basal
GSM1941895,11.139454,1.8621336,GSE75067,Basal
GSM1941896,5.6498017,-0.4013005,GSE75067,LumA
GSM1941897,7.8906837,3.6044528,GSE75067,Her2
GSM1941898,9.57931,1.196585,GSE75067,Normal-like
GSM1941899,11.010096,1.7378906,GSE75067,Basal
GSM1941900,11.233656,2.3523905,GSE75067,Basal
GSM1941901,6.2840853,2.9403076,GSE75067,LumA
GSM1941902,8.410693,2.59529,GSE75067,Her2
GSM1941903,5.2296844,2.5552905,GSE75067,LumA
GSM1941904,4.4719224,2.2992098,GSE75067,LumA
GSM1941905,5.518,0.60451895,GSE75067,LumA
GSM1941906,5.4916368,-0.080544084,GSE75067,LumA
GSM1941907,7.625768,-0.41825083,GSE75067,Normal-like
GSM1941908,11.012129,2.9029825,GSE75067,Basal
GSM1941909,6.137952,-0.16057444,GSE75067,LumA
GSM1941910,8.780194,2.1685994,GSE75067,LumA
GSM1941911,7.6953006,1.421243,GSE75067,LumB
GSM1941912,5.6872306,2.271989,GSE75067,LumA
GSM1941913,7.736987,3.1173947,GSE75067,Her2
GSM1941914,6.4459805,1.0370367,GSE75067,LumB
GSM1941915,6.808434,3.3978834,GSE75067,Her2
GSM1941916,8.497224,2.8891604,GSE75067,Her2
GSM1941917,6.000978,3.917711,GSE75067,Her2
GSM1941918,4.5890217,1.9787644,GSE75067,LumB
GSM1941919,6.326807,0.02497084,GSE75067,LumA
GSM1941920,4.4446917,1.4797611,GSE75067,LumA
GSM1941921,7.795323,0.983595,GSE75067,Normal-like
GSM1941922,7.04429,0.664879,GSE75067,LumA
GSM1941923,7.370772,0.3548353,GSE75067,LumA
GSM1941924,11.510755,1.8882651,GSE75067,Basal
GSM1941925,5.2077165,4.7754264,GSE75067,LumA
GSM1941926,9.916576,1.6897323,GSE75067,Basal
GSM1941927,4.132529,2.2854998,GSE75067,LumB
GSM1941928,5.9944158,0.47465348,GSE75067,LumA
GSM1941929,8.619693,3.1170309,GSE75067,Her2
GSM1941930,3.814159,0.89507437,GSE75067,Her2
GSM1941931,6.2559915,2.9105663,GSE75067,LumB
GSM1941932,10.282226,2.1796784,GSE75067,Basal
GSM1941933,9.022907,2.3168879,GSE75067,LumA
GSM1941934,8.728019,2.803081,GSE75067,Her2
GSM1941935,6.705805,0.7951745,GSE75067,LumA
GSM1941936,8.098537,0.9777419,GSE75067,LumA
GSM1941937,10.8112,1.4586432,GSE75067,Basal
GSM1941938,6.7152324,1.4877737,GSE75067,LumA
GSM1941939,10.925863,2.7845128,GSE75067,Basal
GSM1941940,6.2843237,1.5112095,GSE75067,LumA
GSM1941941,9.902282,1.6744109,GSE75067,Basal
GSM1941942,3.907167,0.3217732,GSE75067,LumA
GSM1941943,7.1873345,3.2828116,GSE75067,Her2
GSM1941944,4.2202973,2.491691,GSE75067,LumB
GSM1941945,9.646599,2.525598,GSE75067,Basal
GSM1941946,8.491339,1.9829912,GSE75067,Her2
GSM1941947,10.935485,1.2109994,GSE75067,Basal
GSM1941948,7.63064,1.2270716,GSE75067,LumA
GSM1941949,4.1990943,2.6006818,GSE75067,LumB
GSM1941950,6.208786,3.2862506,GSE75067,LumA
GSM1941951,8.771816,0.3663899,GSE75067,Normal-like
GSM1941952,4.648469,3.8704581,GSE75067,LumA
GSM1941953,7.6740556,2.605793,GSE75067,Her2
GSM1941954,8.777759,1.3879086,GSE75067,LumA
GSM1941955,6.414376,3.9519296,GSE75067,LumA
GSM1941956,10.819048,2.5934088,GSE75067,Basal
GSM1941957,6.522581,1.2389797,GSE75067,LumA
GSM1941958,6.7802606,0.39887607,GSE75067,LumA
GSM1941959,10.798928,1.5476528,GSE75067,Basal
GSM1941960,11.033214,1.6221606,GSE75067,Basal
GSM1941961,3.9315593,0.7021839,GSE75067,LumA
GSM1941962,5.1242437,1.4627038,GSE75067,LumA
GSM1941963,8.529469,3.1383095,GSE75067,Her2
GSM1941964,8.826851,1.2355341,GSE75067,LumA
GSM1941965,5.3772902,4.958958,GSE75067,LumB
GSM1941966,5.8379564,3.854345,GSE75067,LumA
GSM1941967,10.98871,2.7597709,GSE75067,Basal
GSM1941968,7.2586946,4.1853995,GSE75067,Her2
GSM1941969,6.6432137,3.1546116,GSE75067,Her2
GSM1941970,8.635057,0.23649357,GSE75067,Normal-like
GSM1941971,8.55964,2.086157,GSE75067,Her2
GSM1941972,7.66673,3.046282,GSE75067,Her2
GSM1941973,10.5435295,2.8381977,GSE75067,Basal
GSM1941974,6.42499,0.48998216,GSE75067,LumA
GSM1941975,7.5737596,-0.49199945,GSE75067,LumA
GSM1941976,4.83982,3.6923048,GSE75067,LumA
GSM1941977,5.7529764,3.796398,GSE75067,LumA
GSM1941978,6.5351915,2.8079858,GSE75067,LumA
GSM1941979,10.654147,1.7185974,GSE75067,Basal
GSM1941980,8.850131,3.070408,GSE75067,Her2
GSM1941981,9.822272,2.5783927,GSE75067,Basal
GSM1941982,8.331241,0.79687154,GSE75067,LumA
GSM1941983,7.207294,3.4993815,GSE75067,Her2
GSM1941984,6.7877755,0.5214171,GSE75067,LumB
GSM1941985,4.816295,3.9241,GSE75067,LumB
GSM1941986,10.073303,1.8016099,GSE75067,Basal
GSM1941987,10.299281,2.1017303,GSE75067,Basal
GSM1941988,6.7458816,1.2965561,GSE75067,LumA
GSM1941989,8.144046,0.98558134,GSE75067,LumA
GSM1941990,5.823281,2.1562684,GSE75067,LumA
GSM1941991,7.2611423,0.5938898,GSE75067,LumA
GSM1941992,10.949821,1.7625831,GSE75067,Basal
GSM1941993,6.289448,2.5790305,GSE75067,LumA
GSM1941994,5.930164,2.8839495,GSE75067,LumA
GSM1941995,6.834837,-0.34093648,GSE75067,LumA
GSM1941996,6.9077716,4.1569386,GSE75067,Her2
GSM1941997,6.512931,0.2956843,GSE75067,LumA
GSM1941998,10.27101,3.2208328,GSE75067,Basal
GSM1941999,5.4208245,0.12463344,GSE75067,LumA
GSM1942000,6.802733,1.9535226,GSE75067,LumA
GSM1942001,11.140239,1.5569558,GSE75067,Basal
GSM1942002,8.452681,0.93833226,GSE75067,Normal-like
GSM1942003,11.005116,2.5939333,GSE75067,Basal
GSM1942004,8.343664,0.7714378,GSE75067,LumA
GSM1942005,4.571672,4.000806,GSE75067,LumB
GSM1942006,9.429116,2.2836006,GSE75067,Basal
GSM1942007,9.71964,2.3572805,GSE75067,Basal
GSM1942008,6.546726,4.4388494,GSE75067,LumA
GSM1942009,6.6414,4.3942647,GSE75067,LumA
GSM1942010,6.0216208,4.679824,GSE75067,LumA
GSM1942011,10.932143,2.8354127,GSE75067,Basal
GSM1942012,9.741585,2.2400186,GSE75067,Basal
GSM1942013,7.59997,-0.21601309,GSE75067,LumA
GSM1942014,11.003189,2.5562568,GSE75067,Basal
GSM1942015,6.9582973,3.1764257,GSE75067,LumB
GSM1942016,8.565978,2.895033,GSE75067,Normal-like
GSM1942017,5.5568695,1.1732334,GSE75067,LumA
GSM1942018,4.044591,2.4144096,GSE75067,LumA
GSM1942019,7.6177473,1.164943,GSE75067,LumA
GSM1942020,5.7731986,2.4604263,GSE75067,LumA
GSM1942021,10.97163,2.6021125,GSE75067,Basal
GSM1942022,7.611307,1.6716665,GSE75067,LumA
GSM1942023,6.4022393,4.635165,GSE75067,Her2
GSM1942024,7.060542,4.3513274,GSE75067,LumA
GSM1942025,5.396807,5.232968,GSE75067,LumB
GSM1942026,7.443013,1.7944074,GSE75067,LumA
GSM1942027,4.473331,2.6722436,GSE75067,Her2
GSM1942028,7.44444,-0.31323978,GSE75067,LumA
GSM1942029,5.375329,0.16626732,GSE75067,LumA
GSM1942030,5.758842,2.2554586,GSE75067,LumA
GSM1942031,8.257585,0.14942996,GSE75067,LumA
GSM1942032,5.38963,5.2415056,GSE75067,LumA
GSM1942033,6.7635083,4.3225427,GSE75067,LumA
GSM1942034,7.490027,4.331456,GSE75067,Basal
GSM1942035,9.694524,2.4116144,GSE75067,Basal
GSM1942036,6.9297023,4.306248,GSE75067,LumB
GSM1942037,6.4213104,4.7779255,GSE75067,LumB
GSM1942038,9.136868,2.737002,GSE75067,LumB
GSM1942039,5.34702,5.2588263,GSE75067,LumB
GSM1942040,5.6240683,5.0609455,GSE75067,Her2
GSM1942041,10.32884,2.0121715,GSE75067,Basal
GSM1942042,7.5991874,2.33709,GSE75067,LumA
GSM1942043,8.65529,0.87440354,GSE75067,Normal-like
GSM1942044,5.604949,1.5651627,GSE75067,LumA
GSM1942045,7.179609,1.193221,GSE75067,LumA
GSM1942046,5.1336784,0.3229402,GSE75067,LumA
GSM1942047,8.74198,2.6675084,GSE75067,LumA
GSM1942048,6.6154237,3.0328512,GSE75067,LumB
GSM1942049,4.7982864,1.5039041,GSE75067,LumB
